codigo_postal,nombre_entidad_singular,municipio_id,nombre
10271,PLASENZUELA,10149,Plasenzuela
10280,IBAHERNANDO,10102,Ibahernando
10290,TRUJILLO,10195,Trujillo
10291,TRUJILLO,10195,Trujillo
10292,TRUJILLO,10195,Trujillo
10300,NAVALMORAL DE LA MATA,10131,Navalmoral de la Mata
10310,TALAYUELA,10180,Talayuela
10317,VEGA DE MESILLAS,10065,Collado de la Vera
10318,PUEBLONUEVO DE MIRAMONTES,10905,Pueblonuevo de Miramontes
10319,TIETAR,10904,Tiétar
10320,BOHONAL DE IBOR,10030,Bohonal de Ibor
10328,FRESNEDOSO DE IBOR,10075,Fresnedoso de Ibor
10329,VALDEMORENO,10197,Valdecañas de Tajo
10330,VILLAR DEL PEDROSO,10213,Villar del Pedroso
10331,NAVATRASIERRA,10213,Villar del Pedroso
10332,VALDELACASA DE TAJO,10200,Valdelacasa de Tajo
10333,GARVIN DE LA JARA,10083,Garvín
10334,PERALEDA DE SAN ROMAN,10141,Peraleda de San Román
10335,PERALEDA DE LA MATA,10140,Peraleda de la Mata
10340,CASTAÑAR DE IBOR,10060,Castañar de Ibor
10341,NAVALVILLAR DE IBOR,10132,Navalvillar de Ibor
10350,ALMARAZ,10019,Almaraz
10359,ROMANGORDO,10160,Romangordo
10360,CASAS DE MIRAVETE,10057,Casas de Miravete
10370,HERNAN-PEREZ,10093,Hernán-Pérez
10371,ROBLEDOLLANO,10159,Robledollano
10372,RETAMOSA,10033,Cabañas del Castillo
10373,SOLANA,10033,Cabañas del Castillo
10374,NAVEZUELAS,10134,Navezuelas
10380,JARAICEJO,10103,Jaraicejo
10390,SAUCEDILLA,10173,Saucedilla
10391,ROSALEJO,10901,Rosalejo
10392,GORDO (EL),10085,"Gordo, El"
10393,VALDEHUNCAR,10199,Valdehúncar
10394,MILLANES,10122,Millanes
10400,JARAIZ DE LA VERA,10104,Jaraíz de la Vera
10410,ARROYOMOLINOS DE LA VERA,10022,Arroyomolinos de la Vera
10411,PASARON DE LA VERA,10138,Pasarón de la Vera
10412,GARGANTA LA OLLA,10079,Garganta la Olla
10413,TORREMENGA,10191,Torremenga
10414,VEGA DE MESILLAS,10065,Collado de la Vera
10420,VALDEIÑIGOS,10181,Tejeda de Tiétar
10430,CUACOS DE YUSTE,10068,Cuacos de Yuste
10440,ALDEANUEVA DE LA VERA,10014,Aldeanueva de la Vera
10450,JARANDILLA DE LA VERA,10105,Jarandilla de la Vera
10459,GUIJO DE SANTA BARBARA,10091,Guijo de Santa Bárbara
10460,LOSAR DE LA VERA,10110,Losar de la Vera
10470,VILLANUEVA DE LA VERA,10212,Villanueva de la Vera
10480,MADRIGAL DE LA VERA,10111,Madrigal de la Vera
10484,VEGAVIANA,10902,Vegaviana
10490,VILLANUEVA DE LA VERA,10212,Villanueva de la Vera
10491,TALAVERUELA DE LA VERA,10179,Talaveruela de la Vera
10492,VIANDAR DE LA VERA,10206,Viandar de la Vera
10493,ROBLEDILLO DE LA VERA,10157,Robledillo de la Vera
10500,HUERTAS DE CANSA (LAS),10203,Valencia de Alcántara
10509,LANCHUELAS (LAS),10203,Valencia de Alcántara
10510,SANTIAGO DE ALCANTARA,10169,Santiago de Alcántara
10511,CARBAJO,10046,Carbajo
10512,HERRERA DE ALCANTARA,10094,Herrera de Alcántara
10513,CEDILLO,10062,Cedillo
10514,PINO (EL),10203,Valencia de Alcántara
10515,LANCHUELAS (LAS),10203,Valencia de Alcántara
10516,S PEDRO DE LOS MAJARRETES,10203,Valencia de Alcántara
10519,LANCHUELAS (LAS),10203,Valencia de Alcántara
10520,TORIL,10182,Toril
10528,SERREJON,10176,Serrejón
10529,MAJADAS,10114,Majadas
10530,SERRADILLA,10175,Serradilla
10540,MIRABEL,10123,Mirabel
10546,MIRABEL,10123,Mirabel
10550,ALISEDA,10018,Aliseda
10560,HERRERUELA,10095,Herreruela
10570,SALORINO,10162,Salorino
10580,MEMBRIO,10119,Membrío
10590,PALAZUELO-EMPALME,10116,Malpartida de Plasencia
10591,HERGUIJUELA (LA),10182,Toril
10592,CASAS DE MILLAN,10056,Casas de Millán
10593,PERALA (LA),10049,Casar de Cáceres
10600,SAN GIL,10148,Plasencia
10610,CABEZUELA DEL VALLE,10035,Cabezuela del Valle
10611,TORNAVACAS,10183,Tornavacas
10612,JERTE,10107,Jerte
10613,NAVACONCEJO,10130,Navaconcejo
10614,VALDASTILLAS,10196,Valdastillas
10615,PIORNAL,10147,Piornal
10616,GUIJO DE GRANADILLA,10090,Guijo de Granadilla
10617,TORNO (EL),10184,"Torno, El"
10620,CAMINOMORISCO,10041,Caminomorisco
10623,VEGAS DE CORIA,10135,Nuñomoral
10624,MESTAS (LAS),10108,Ladrillar
10625,RIOMALO DE ARRIBA,10108,Ladrillar
10626,NUÑOMORAL,10135,Nuñomoral
10627,MARTILANDRAN,10135,Nuñomoral
10628,NUÑOMORAL,10135,Nuñomoral
10629,RUBIACO,10135,Nuñomoral
10630,PINOFRANQUEADO,10146,Pinofranqueado
10638,ROBLEDO,10146,Pinofranqueado
10639,SAUCEDA,10146,Pinofranqueado
10640,RIVERA OVEJA,10050,Casar de Palomero
10649,PESGA (LA),10144,"Pesga, La"
10650,AHIGAL,10006,Ahigal
10660,SANTA CRUZ DE PANIAGUA,10167,Santa Cruz de Paniagua
10661,SANTA CRUZ DE PANIAGUA,10167,Santa Cruz de Paniagua
10662,MARCHAGAZ,10117,Marchagaz
10663,JARAICEJO,10103,Jaraicejo
10664,MOHEDAS DE GRANADILLA,10124,Mohedas de Granadilla
10665,GUIJO DE GRANADILLA,10090,Guijo de Granadilla
10666,SANTIBAÑEZ EL BAJO,10172,Santibáñez el Bajo
10667,OLIVA DE PLASENCIA,10136,Oliva de Plasencia
10670,VALDERROSA,10047,Carcaboso
10671,PRADOCHANO,10148,Plasencia
10672,VALDEOBISPO,10202,Valdeobispo
10680,PALAZUELO-EMPALME,10116,Malpartida de Plasencia
10690,RINCÓN (EL),10903,Alagón del Río
10691,JARILLA DEL SUR,10076,Galisteo
10692,VALRIO,10089,Guijo de Galisteo
10693,RIOLOBOS,10155,Riolobos
10694,TORREJON EL RUBIO,10190,Torrejón el Rubio
10695,VILLARREAL DE SAN CARLOS,10175,Serradilla
10696,GARGÜERA,10081,Gargüera
10697,MAULIQUE,10182,Toril
10700,HERVAS,10096,Hervás
10701,DOS HERMANAS,41038,Dos Hermanas
10710,GRANADILLA,10216,Zarza de Granadilla
10711,GRANJA (LA),10086,"Granja, La"
10712,PANTANO GABRIEL Y GALAN,10090,Guijo de Granadilla
10720,VILLAR DE PLASENCIA,10214,Villar de Plasencia
10728,JARILLA,10106,Jarilla
10729,CABEZABELLOSA,10034,Cabezabellosa
10730,CASAS DEL MONTE,10055,Casas del Monte
10739,SEGURA DE TORO,10174,Segura de Toro
10740,ALDEANUEVA DEL CAMINO,10015,Aldeanueva del Camino
10748,ABADIA,10001,Abadía
10749,GARGANTILLA,10080,Gargantilla
10750,BAÑOS DE MONTEMAYOR,10024,Baños de Montemayor
10759,GARGANTA (LA),10078,"Garganta, La"
10800,CORIA,10067,Coria
10810,VALDEFUENTES,10198,Valdefuentes
10811,MORCILLO,10129,Morcillo
10812,VILLANUEVA DE LA SIERRA,10211,Villanueva de la Sierra
10813,POZUELO DE ZARZON,10152,Pozuelo de Zarzón
10814,VILLA DEL CAMPO,10207,Villa del Campo
10815,GUIJO DE CORIA,10088,Guijo de Coria
10816,GUIJO DE GALISTEO,10089,Guijo de Galisteo
10817,CALZADILLA,10040,Calzadilla
10818,CASILLAS DE CORIA,10059,Casillas de Coria
10820,GRIMALDO,10045,Cañaveral
10824,HOLGUERA,10099,Holguera
10828,PORTEZUELO,10151,Portezuelo
10829,PAJARES DE LA RIVERA,10155,Riolobos
10830,TORREJONCILLO,10189,Torrejoncillo
10839,VALDENCIN,10189,Torrejoncillo
10840,MORALEJA,10128,Moraleja
10848,VEGAVIANA,10902,Vegaviana
10849,HUELAGA,10101,Huélaga
10850,HOYOS,10100,Hoyos
10857,ACEBO,10003,Acebo
10858,VILLASBUENAS DE GATA,10215,Villasbuenas de Gata
10859,SANTIBAÑEZ EL ALTO,10171,Santibáñez el Alto
10860,MOHEDA DE GATA (LA),10084,Gata
10864,TORRE DE DON MIGUEL,10187,Torre de Don Miguel
10865,CADALSO,10039,Cadalso
10866,DESCARGAMARIA,10071,Descargamaría
10867,ROBLEDILLO DE GATA,10156,Robledillo de Gata
10868,HERNAN-PEREZ,10093,Hernán-Pérez
10869,TORRECILLA DE LOS ANGELES,10185,Torrecilla de los Ángeles
10870,CECLAVIN,10061,Ceclavín
10879,ACEHUCHE,10004,Acehúche
10880,ZARZA LA MAYOR,10218,Zarza la Mayor
10881,CACHORRILLA,10038,Cachorrilla
10882,PESCUEZA,10143,Pescueza
10883,PORTAJE,10150,Portaje
10890,VALVERDE DEL FRESNO,10205,Valverde del Fresno
10891,SOTO (EL),10072,Eljas
10892,SAN MARTIN DE TREVEJO,10164,San Martín de Trevejo
10893,VILLAMIEL,10210,Villamiel
10894,TREVEJO,10210,Villamiel
10895,PARRERA,10064,Cilleros
10896,PERALES DEL PUERTO,10142,Perales del Puerto
10897,ESTACION (LA),10045,Cañaveral
10900,ARROYO DE LA LUZ,10021,Arroyo de la Luz
10910,MALPARTIDA DE CACERES,10115,Malpartida de Cáceres
10920,ESTACION DE ARROYO-MALPAR,10037,Cáceres
10930,NAVAS DEL MADROÑO,10133,Navas del Madroño
10940,GARROVILLAS DE ALCONETAR,10082,Garrovillas de Alconétar
10950,BROZAS,10032,Brozas
10960,VILLA DEL REY,10208,Villa del Rey
10970,MATA DE ALCANTARA,10118,Mata de Alcántara
10980,ALCANTARA,10008,Alcántara
10989,POBLADO DE IBERDROLA,10008,Alcántara
10990,ESTORNINOS,10008,Alcántara
10991,PIEDRAS ALBAS,10145,Piedras Albas
11001,CADIZ,11012,Cádiz
11002,CADIZ,11012,Cádiz
11003,CADIZ,11012,Cádiz
11004,CADIZ,11012,Cádiz
11005,CADIZ,11012,Cádiz
11006,CADIZ,11012,Cádiz
11007,CADIZ,11012,Cádiz
11008,CADIZ,11012,Cádiz
11009,CADIZ,11012,Cádiz
11010,CADIZ,11012,Cádiz
11011,CADIZ,11012,Cádiz
11012,CADIZ,11012,Cádiz
11100,SAN FERNANDO,11031,San Fernando
11130,CHICLANA DE LA FRONTERA,11015,Chiclana de la Frontera
11139,SANCTI PETRI-LA BARROSA,11015,Chiclana de la Frontera
11140,CONIL DE LA FRONTERA,11014,Conil de la Frontera
11149,CONIL DE LA FRONTERA,11014,Conil de la Frontera
11150,LIBREROS,11039,Vejer de la Frontera
11158,LIBREROS,11039,Vejer de la Frontera
11159,PALMAR (EL),11039,Vejer de la Frontera
11160,SAN AMBROSIO,11007,Barbate
11170,CUCARRETE,11023,Medina-Sidonia
11178,PATERNA DE RIVERA,11025,Paterna de Rivera
11179,LOMAS (LAS),11039,Vejer de la Frontera
11180,ALCALA DE LOS GAZULES,11001,Alcalá de los Gazules
11190,LAGUNETAS (LAS),11901,Benalup-Casas Viejas
11201,ALGECIRAS,11004,Algeciras
11202,ALGECIRAS,11004,Algeciras
11203,ALGECIRAS,11004,Algeciras
11204,ALGECIRAS,11004,Algeciras
11205,ALGECIRAS,11004,Algeciras
11206,ALGECIRAS,11004,Algeciras
11207,ALGECIRAS,11004,Algeciras
11300,PUERTO SERRANO,11029,Puerto Serrano
11310,GUADIARO,11033,San Roque
11311,GUADIARO,11033,San Roque
11312,TORREGUADIARO,11033,San Roque
11313,PUENTE MAYORGA,11033,San Roque
11314,CAMPAMENTO,11033,San Roque
11320,SAN PABLO DE BUCEITE,11021,Jimena de la Frontera
11330,ANGELES (LOS),11021,Jimena de la Frontera
11339,ANGELES (LOS),11021,Jimena de la Frontera
11340,SAN MARTIN DEL TESORILLO,11021,Jimena de la Frontera
11350,CASTELLAR DE LA FRONTERA,11013,Castellar de la Frontera
11360,TARAGUILLA,11033,San Roque
11368,ESTACION FERREA,11033,San Roque
11369,TARAGUILLA,11033,San Roque
11370,BARRIOS (LOS),11008,"Barrios, Los"
11379,GUADACORTE,11008,"Barrios, Los"
11380,LENTISCAL (EL),11035,Tarifa
11389,MUELA (LA),11005,Algodonales
11390,BUJEO (EL),11035,Tarifa
11391,ATLANTERRA,11035,Tarifa
11392,TAHIVILLA,11035,Tarifa
11393,ZARZUELA (LA),11035,Tarifa
11400,ROMERO (EL),11020,Jerez de la Frontera
11401,JEREZ DE LA FRONTERA,11020,Jerez de la Frontera
11402,JEREZ DE LA FRONTERA,11020,Jerez de la Frontera
11403,JEREZ DE LA FRONTERA,11020,Jerez de la Frontera
11404,JEREZ DE LA FRONTERA,11020,Jerez de la Frontera
11405,JEREZ DE LA FRONTERA,11020,Jerez de la Frontera
11406,JOSE ANTONIO,11020,Jerez de la Frontera
11407,JEREZ DE LA FRONTERA,11020,Jerez de la Frontera
11408,TABLAS (LAS),11020,Jerez de la Frontera
11500,VALDELAGRANA,11027,"Puerto de Santa María, El"
11510,PUERTO REAL,11028,Puerto Real
11518,TORRE ALTA,11028,Puerto Real
11519,RIO SAN PEDRO,11028,Puerto Real
11520,COSTA BALLENA,11030,Rota
11540,SANLUCAR DE BARRAMEDA,11032,Sanlúcar de Barrameda
11549,ALGAIDA (LA),11032,Sanlúcar de Barrameda
11550,CHIPIONA,11016,Chipiona
11560,TREBUJENA,11037,Trebujena
11570,BARCA DE LA FLORIDA (LA),11020,Jerez de la Frontera
11579,JOSE ANTONIO,11020,Jerez de la Frontera
11580,SAN JOSE DEL VALLE,11902,San José del Valle
11589,TEMPUL,11902,San José del Valle
11590,MESAS DE ASTA,11020,Jerez de la Frontera
11591,TORRECERA,11020,Jerez de la Frontera
11592,TORRE MELGAREJO,11020,Jerez de la Frontera
11593,ESTELLA DEL MARQUES,11020,Jerez de la Frontera
11594,TORNO (EL),11020,Jerez de la Frontera
11595,TORRECERA,11020,Jerez de la Frontera
11596,AÑINA-POLILA,11020,Jerez de la Frontera
11600,UBRIQUE,11038,Ubrique
11610,GRAZALEMA,11019,Grazalema
11611,VILLALUENGA DEL ROSARIO,11040,Villaluenga del Rosario
11612,TAVIZNA,11009,Benaocaz
11620,VALLEJAS,11006,Arcos de la Frontera
11630,BARRANCOS (LOS),11006,Arcos de la Frontera
11638,BARRANCOS (LOS),11006,Arcos de la Frontera
11639,ALGAR,11003,Algar
11640,COTO DE BORNOS,11010,Bornos
11648,ESPERA,11017,Espera
11649,COTO DE BORNOS,11010,Bornos
11650,VILLAMARTIN,11041,Villamartín
11659,PUERTO SERRANO,11029,Puerto Serrano
11660,PRADO DEL REY,11026,Prado del Rey
11670,BOSQUE (EL),11011,"Bosque, El"
11679,GRAZALEMA,11019,Grazalema
11680,NAVA Y LAPA (LA),11005,Algodonales
11687,VENTAS NUEVAS,11018,"Gastor, El"
11688,ZAHARA,11042,Zahara
11689,MUELA (LA),11005,Algodonales
11690,OLVERA,11024,Olvera
11691,TORRE ALHAQUIME,11036,Torre Alháquime
11692,CASAS NUEVAS,11034,Setenil de las Bodegas
11693,ALCALA DEL VALLE,11002,Alcalá del Valle
12001,CASTELLON DE LA PLANA,12040,Castellón de la Plana/Castelló de la Plana
12002,CASTELLON DE LA PLANA,12040,Castellón de la Plana/Castelló de la Plana
12003,CASTELLON DE LA PLANA,12040,Castellón de la Plana/Castelló de la Plana
12004,CASTELLON DE LA PLANA,12040,Castellón de la Plana/Castelló de la Plana
12005,CASTELLON DE LA PLANA,12040,Castellón de la Plana/Castelló de la Plana
12006,CASTELLON DE LA PLANA,12040,Castellón de la Plana/Castelló de la Plana
12100,CASTELLON DE LA PLANA,12040,Castellón de la Plana/Castelló de la Plana
12110,ALCORA (L'),12005,"Alcora, l'"
12118,EL PLA,12122,"Useras/Useres, les"
12119,MASDAVALL,12049,Costur
12120,MASIA DEL MORO,12072,Lucena del Cid
12121,FOYA (LA),12005,"Alcora, l'"
12122,EL PLA,12122,"Useras/Useres, les"
12123,MASIA DEL MOLAR,12073,Ludiente
12124,VILLAHERMOSA DEL RIO,12130,Villahermosa del Río
12125,ZUCAINA,12142,Zucaina
12126,SAN VICENTE,12048,Cortes de Arenoso
12127,CORTES DE ARENOSO,12048,Cortes de Arenoso
12130,SANT JOAN DE MORO,12902,Sant Joan de Moró
12131,EL PLA,12122,"Useras/Useres, les"
12132,MEANES,12001,Atzeneta del Maestrat
12133,MEANES,12001,Atzeneta del Maestrat
12134,CHODOS/XODOS,12055,Chodos/Xodos
12135,PLA AVALL,12139,Vistabella del Maestrat
12140,SAN PABLO,12003,Albocàsser
12150,VILLAFRANCA DEL CID/VILAF,12129,Villafranca del Cid/Vilafranca
12159,CASTELLFORT,12038,Castellfort
12160,FUENTE EN-SEGURES,12026,Benassal
12161,TORRE D'EN BESORA (LA),12119,"Torre d'En Besora, la"
12162,VILAR DE CANES,12134,Vilar de Canes
12163,TORRE DE MATELLA,12051,Culla
12164,PUCHOLS DE DALT (ELS),12105,Sierra Engarcerán
12165,MONTALBANA (LA),12014,Ares del Maestrat
12166,MARINA (LA),12105,Sierra Engarcerán
12170,SANT MATEU,12100,Sant Mateu
12179,TIRIG,12111,Tírig
12180,CABANES,12033,Cabanes
12181,CUARTICO-SUBARRA,12029,Benlloch
12182,SIERRA ENGARCERÁN,12105,Sierra Engarcerán
12183,PASCUALETS,12132,Vilanova d'Alcolea
12184,TORRE D'EN DOMENEC (LA),12120,"Torre d'en Doménec, la"
12185,MAS D'EN RAMONA,12050,"Coves de Vinromà, les"
12186,MASIA LA SOLANA,12098,"Salzadella, la"
12190,MONTALBA,12124,Vall d'Alba
12191,POBLA TORNESA (LA),12094,"Pobla Tornesa, la"
12192,VILAFAMES,12128,Vilafamés
12193,PELECHANETA (LA),12124,Vall d'Alba
12194,RAMBLELLES (LES),12124,Vall d'Alba
12200,RACHOLAR DE MATILDA,12084,Onda
12210,RIBESALBES,12095,Ribesalbes
12220,ARTESA,12084,Onda
12221,TEJERIAS,12109,Tales
12222,VEO,12006,Alcudia de Veo
12223,SUERAS/SUERA,12108,Sueras/Suera
12224,VILLAMALUR,12131,Villamalur
12225,TORRALBA DEL PINAR,12116,Torralba del Pinar
12230,VALLAT,12123,Vallat
12231,COLLADO BLANCO (EL),12046,Cirat
12232,TORRECHIVA,12118,Torrechiva
12300,VALLIVANA,12080,Morella
12310,FORCALL,12061,Forcall
12311,VENTAS (LAS),12141,Zorita del Maestrazgo
12312,SARAÑANA,12112,Todolella
12315,VALLIBONA,12127,Vallibona
12317,HERBES,12068,Herbés
12318,PORTELL DE MORELLA,12091,Portell de Morella
12319,CASTELL DE CABRES,12037,Castell de Cabres
12320,SANT JORDI/SAN JORGE,12099,Sant Jordi/San Jorge
12330,TRAIGUERA,12121,Traiguera
12340,JANA (LA),12070,"Jana, la"
12350,CANET LO ROIG,12036,Canet lo Roig
12360,CHERT/XERT,12052,Xert
12370,ANROIG,12052,Xert
12400,SEGORBE,12104,Segorbe
12410,CUEVA SANTA (LA),12012,Altura
12412,VILLATORCAS,12104,Segorbe
12413,CASTELLNOVO,12039,Castellnovo
12414,VALL DE ALMONACID,12125,Vall de Almonacid
12415,MATET,12076,Matet
12420,BARRACAS,12020,Barracas
12428,VILLANUEVA DE VIVER,12133,Villanueva de Viver
12429,TORO (EL),12115,"Toro, El"
12430,ARTEAS DE ARRIBA,12022,Bejís
12431,TORAS,12114,Torás
12440,CAUDIEL,12043,Caudiel
12447,MONTAN,12078,Montán
12448,MONTANEJOS,12079,Montanejos
12449,PAVIAS,12088,Pavías
12450,ANGELES (LOS),12071,Jérica
12460,VIVER,12140,Viver
12469,MASIAS DEL CRISTO,12140,Viver
12470,NAVAJAS,12081,Navajas
12480,SONEJA,12106,Soneja
12489,SOT DE FERRER,12107,Sot de Ferrer
12490,AZUEBAR,12018,Azuébar
12499,CHOVAR,12056,Chóvar
12500,VINAROS,12138,Vinaròs
12510,SAN RAFAEL DEL RIO,12101,San Rafael del Río
12511,ROSSELL,12096,Rossell
12512,BEL,12096,Rossell
12513,MASIA FONT NUEVA,12042,Catí
12520,NULES,12082,Nules
12526,VILAVELLA (LA),12136,"Vilavella, la"
12527,ARTANA,12016,Artana
12528,ESLIDA,12057,Eslida
12529,PLAYA DE NULES,12082,Nules
12530,POBLADOS MARITIMOS,12032,Borriana/Burriana
12539,ALQUERIAS DEL NIÑO PERDID,12901,"Alqueries, les/Alquerías del Niño Perdido"
12540,VILA-REAL,12135,Vila-real
12549,BETXI,12021,Betxí
12550,HUERTA (LA),12009,Almazora/Almassora
12560,CASTELLON DE LA PLANA,12040,Castellón de la Plana/Castelló de la Plana
12570,FUENTES (LAS),12004,Alcalà de Xivert
12578,CERVERA DEL MAESTRE,12044,Cervera del Maestre
12579,FUENTES (LAS),12004,Alcalà de Xivert
12580,BENICARLO,12027,Benicarló
12589,CALIG,12034,Càlig
12590,ALMENARA,12011,Almenara
12591,LLOSA (LA),12074,"Llosa, la"
12592,PLAYA DE CHILCHES/XILXES,12053,Chilches/Xilxes
12593,PUEBLO,12077,Moncofa
12594,POLIGONO INDUSTRIAL,12085,Oropesa del Mar/Orpesa
12595,VENTORRILLO (EL),12033,Cabanes
12596,TORRENOSTRA,12117,Torreblanca
12597,SANTA MAGDALENA DE PULPIS,12102,Santa Magdalena de Pulpis
12598,PEÑISCOLA,12089,Peníscola/Peñíscola
12599,CASAS DEL RIO,12096,Rossell
12600,VALL D'UIXO (LA),12126,"Vall d'Uixó, la"
12609,ALFONDEGUILLA,12007,Alfondeguilla
12952,PLAYA DE CHILCHES/XILXES,12053,Chilches/Xilxes
13001,CIUDAD REAL,13034,Ciudad Real
13002,CIUDAD REAL,13034,Ciudad Real
13003,CIUDAD REAL,13034,Ciudad Real
13004,CIUDAD REAL,13034,Ciudad Real
13005,CIUDAD REAL,13034,Ciudad Real
13071,CIUDAD REAL,13034,Ciudad Real
13097,CIUDAD REAL,13034,Ciudad Real
13100,PIEDRABUENA,13063,Piedrabuena
13107,ALCOLEA DE CALATRAVA,13007,Alcolea de Calatrava
13108,LUCIANA,13051,Luciana
13109,PUEBLA DE DON RODRIGO,13068,Puebla de Don Rodrigo
13110,HORCAJO DE LOS MONTES,13049,Horcajo de los Montes
13114,NAVALRINCON,13901,"Robledo, El"
13115,SANTA QUITERIA,13006,Alcoba
13116,SANTA QUITERIA,13006,Alcoba
13117,HUERTAS DEL SAUCERAL (LAS,13017,Anchuras
13118,BONAL (EL),13065,Porzuna
13120,PORZUNA,13065,Porzuna
13129,PUENTES DE PIEDRALA,13065,Porzuna
13130,VENTILLAS,13042,Fuencaliente
13140,FERNAN CABALLERO,13040,Fernán Caballero
13150,CARRION DE CALATRAVA,13031,Carrión de Calatrava
13160,TORRALBA DE CALATRAVA,13083,Torralba de Calatrava
13170,MIGUELTURRA,13056,Miguelturra
13179,POZUELO DE CALATRAVA,13066,Pozuelo de Calatrava
13180,NAVALMEDIO DE MORALES,13001,Abenójar
13189,NAVACERRADA,13015,Almodóvar del Campo
13190,PERALVILLO,13056,Miguelturra
13191,POZUELOS DE CALATRAVA (LO,13067,"Pozuelos de Calatrava, Los"
13192,CABEZARADOS,13025,Cabezarados
13193,NAVALPINO,13059,Navalpino
13194,RETUERTA DEL BULLAQUE,13072,Retuerta del Bullaque
13195,POBLETE,13064,Poblete
13196,PIEDRABUENA,13063,Piedrabuena
13197,CIUDAD REAL,13034,Ciudad Real
13200,MANZANARES,13053,Manzanares
13210,VILLARTA DE SAN JUAN,13097,Villarta de San Juan
13220,LLANOS DEL CAUDILLO,13904,Llanos del Caudillo
13230,MEMBRILLA,13054,Membrilla
13240,SOLANA (LA),13079,"Solana, La"
13247,SAN CARLOS DEL VALLE,13074,San Carlos del Valle
13248,POZO DE LA SERNA,13010,Alhambra
13249,RUIDERA,13902,Ruidera
13250,DAIMIEL,13039,Daimiel
13260,BOLAÑOS DE CALATRAVA,13023,Bolaños de Calatrava
13270,ALMAGRO,13013,Almagro
13279,VALENZUELA DE CALATRAVA,13088,Valenzuela de Calatrava
13300,VALDEPEÑAS,13087,Valdepeñas
13310,CONSOLACION,13087,Valdepeñas
13320,VILLANUEVA DE LOS INFANTE,13093,Villanueva de los Infantes
13326,MONTIEL,13057,Montiel
13327,SANTA CRUZ DE LOS CAÑAMOS,13076,Santa Cruz de los Cáñamos
13328,ALMEDINA,13014,Almedina
13329,CARRIZOSA,13032,Carrizosa
13330,VILLANUEVA DE LA FUENTE,13092,Villanueva de la Fuente
13331,SANTA MARIA,13089,Villahermosa
13332,VILLAHERMOSA,13089,Villahermosa
13333,FUENLLANA,13043,Fuenllana
13340,ALBALADEJO,13004,Albaladejo
13341,ALDEA DEL COTO,13081,Terrinches
13342,PUEBLA DEL PRINCIPE,13069,Puebla del Príncipe
13343,VILLAMANRIQUE,13090,Villamanrique
13344,TORRE DE JUAN ABAD,13084,Torre de Juan Abad
13345,COZAR,13037,Cózar
13350,MORAL DE CALATRAVA,13058,Moral de Calatrava
13360,GRANATULA DE CALATRAVA,13045,Granátula de Calatrava
13370,CALZADA DE CALATRAVA,13027,Calzada de Calatrava
13379,VILLANUEVA DE SAN CARLOS,13094,Villanueva de San Carlos
13380,ALDEA DEL REY,13009,Aldea del Rey
13390,POZO DE LA SERNA,13010,Alhambra
13391,ALCUBILLAS,13008,Alcubillas
13400,ALMADEN,13011,Almadén
13410,AGUDO,13002,Agudo
13411,VALDEMANCO DEL ESTERAS,13086,Valdemanco del Esteras
13412,CHILLON,13038,Chillón
13413,ALAMILLO,13003,Alamillo
13414,SACERUELA,13073,Saceruela
13415,SAN BENITO,13015,Almodóvar del Campo
13420,QUILES (LOS),13052,Malagón
13427,CORTIJOS DE ARRIBA,13036,"Cortijos, Los"
13428,VALDEHIERRO,13052,Malagón
13429,SOTILLO (EL),13052,Malagón
13430,CAÑADA DE CALATRAVA,13029,Cañada de Calatrava
13431,VILLAR DEL POZO,13095,Villar del Pozo
13432,BALLESTEROS DE CALATRAVA,13022,Ballesteros de Calatrava
13440,ARGAMASILLA DE CALATRAVA,13020,Argamasilla de Calatrava
13449,GARGANTA (LA),13024,Brazatortas
13450,GARGANTA (LA),13024,Brazatortas
13459,VEREDAS,13015,Almodóvar del Campo
13460,VIÑUELA,13015,Almodóvar del Campo
13470,VALDEAZOGUES,13015,Almodóvar del Campo
13473,FONTANOSAS,13015,Almodóvar del Campo
13480,ALMADENEJOS,13012,Almadenejos
13490,GUADALMEZ,13046,Guadalmez
13499,GUADALMEZ,13046,Guadalmez
13500,PUERTOLLANO,13071,Puertollano
13580,VALDEAZOGUES,13015,Almodóvar del Campo
13590,HINOJOSAS DE CALATRAVA,13048,Hinojosas de Calatrava
13591,CABEZARRUBIAS DEL PUERTO,13026,Cabezarrubias del Puerto
13592,SOLANILLA DEL TAMARAL,13055,Mestanza
13593,SOLANA DEL PINO,13080,Solana del Pino
13594,SOLANILLA DEL TAMARAL,13055,Mestanza
13595,VILLAMAYOR DE CALATRAVA,13091,Villamayor de Calatrava
13596,BIENVENIDA,13015,Almodóvar del Campo
13597,VILLAR (EL),13071,Puertollano
13598,RETAMAR,13015,Almodóvar del Campo
13600,CINCO CASAS,13005,Alcázar de San Juan
13610,CAMPO DE CRIPTANA,13028,Campo de Criptana
13619,ARENALES DE SAN GREGORIO,13903,Arenales de San Gregorio
13620,PEDRO MUÑOZ,13061,Pedro Muñoz
13629,ESTACION RIO ZANCARA,13082,Tomelloso
13630,SOCUELLAMOS,13078,Socuéllamos
13640,HERENCIA,13047,Herencia
13650,PUERTO LAPICE,13070,Puerto Lápice
13660,LABORES (LAS),13050,"Labores, Las"
13670,VILLARRUBIA DE LOS OJOS,13096,Villarrubia de los Ojos
